"date","region/province","lat","long","confirmed","deaths","recovered","active"
"2020-03-01","Alberta, Canada","53.933","-116.576","0","0","0","0"
"2020-03-02","Alberta, Canada","53.933","-116.576","0","0","0","0"
"2020-03-03","Alberta, Canada","53.933","-116.576","0","0","0","0"
"2020-03-04","Alberta, Canada","53.933","-116.576","0","0","0","0"
"2020-03-05","Alberta, Canada","53.933","-116.576","0","0","0","0"
"2020-03-06","Alberta, Canada","53.933","-116.576","1","0","0","1"
"2020-03-07","Alberta, Canada","53.933","-116.576","2","0","0","2"
"2020-03-08","Alberta, Canada","53.933","-116.576","4","0","0","4"
"2020-03-09","Alberta, Canada","53.933","-116.576","7","0","0","7"
"2020-03-10","Alberta, Canada","53.933","-116.576","7","0","0","7"
"2020-03-11","Alberta, Canada","53.933","-116.576","19","0","0","19"
"2020-03-12","Alberta, Canada","53.933","-116.576","19","0","0","19"
"2020-03-13","Alberta, Canada","53.933","-116.576","29","0","0","29"
"2020-03-14","Alberta, Canada","53.933","-116.576","29","0","0","29"
"2020-03-15","Alberta, Canada","53.933","-116.576","39","0","0","39"
"2020-03-16","Alberta, Canada","53.933","-116.576","56","0","0","56"
"2020-03-17","Alberta, Canada","53.933","-116.576","74","0","0","74"
"2020-03-18","Alberta, Canada","53.933","-116.576","97","0","0","97"
"2020-03-19","Alberta, Canada","53.933","-116.576","119","0","0","119"
"2020-03-20","Alberta, Canada","53.933","-116.576","146","1","0","145"
"2020-03-21","Alberta, Canada","53.933","-116.576","195","1","0","194"
"2020-03-22","Alberta, Canada","53.933","-116.576","259","1","0","258"
"2020-03-23","Alberta, Canada","53.933","-116.576","301","1","0","300"
"2020-03-24","Alberta, Canada","53.933","-116.576","359","1","0","358"
"2020-03-25","Alberta, Canada","53.933","-116.576","358","2","0","356"
"2020-03-26","Alberta, Canada","53.933","-116.576","486","2","0","484"
"2020-03-27","Alberta, Canada","53.933","-116.576","542","2","0","540"
"2020-03-28","Alberta, Canada","53.933","-116.576","542","2","0","540"
"2020-03-29","Alberta, Canada","53.933","-116.576","621","2","0","619"
"2020-03-30","Alberta, Canada","53.933","-116.576","661","3","0","658"
"2020-03-31","Alberta, Canada","53.933","-116.576","690","8","0","682"
"2020-04-01","Alberta, Canada","53.933","-116.576","754","9","0","745"
"2020-04-02","Alberta, Canada","53.933","-116.576","969","13","0","956"
"2020-04-03","Alberta, Canada","53.933","-116.576","969","13","0","956"
"2020-04-04","Alberta, Canada","53.933","-116.576","1075","18","0","1057"
"2020-04-05","Alberta, Canada","53.933","-116.576","1181","20","0","1161"
"2020-04-06","Alberta, Canada","53.933","-116.576","1250","23","0","1227"
"2020-04-07","Alberta, Canada","53.933","-116.576","1373","24","0","1349"
"2020-04-08","Alberta, Canada","53.933","-116.576","1373","26","0","1347"
"2020-04-09","Alberta, Canada","53.933","-116.576","1423","29","0","1394"
"2020-04-10","Alberta, Canada","53.933","-116.576","1451","32","0","1419"
"2020-04-11","Alberta, Canada","53.933","-116.576","1567","40","0","1527"
"2020-04-12","Alberta, Canada","53.933","-116.576","1567","40","0","1527"
"2020-04-13","Alberta, Canada","53.933","-116.576","1732","46","0","1686"
"2020-04-14","Alberta, Canada","53.933","-116.576","1870","48","0","1822"
"2020-04-15","Alberta, Canada","53.933","-116.576","1870","48","0","1822"
"2020-04-16","Alberta, Canada","53.933","-116.576","1996","48","0","1948"
"2020-04-17","Alberta, Canada","53.933","-116.576","2397","50","0","2347"
"2020-04-18","Alberta, Canada","53.933","-116.576","2562","51","0","2511"
"2020-04-19","Alberta, Canada","53.933","-116.576","2803","51","0","2752"
"2020-04-20","Alberta, Canada","53.933","-116.576","2908","59","0","2849"
"2020-04-21","Alberta, Canada","53.933","-116.576","3095","61","0","3034"
"2020-04-22","Alberta, Canada","53.933","-116.576","3401","66","0","3335"
"2020-01-22","British Columbia, Canada","49.283","-123.121","0","0","0","0"
"2020-01-23","British Columbia, Canada","49.283","-123.121","0","0","0","0"
"2020-01-24","British Columbia, Canada","49.283","-123.121","0","0","0","0"
"2020-01-25","British Columbia, Canada","49.283","-123.121","0","0","0","0"
"2020-01-26","British Columbia, Canada","49.283","-123.121","0","0","0","0"
"2020-01-27","British Columbia, Canada","49.283","-123.121","0","0","0","0"
"2020-01-28","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-01-29","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-01-30","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-01-31","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-02-01","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-02-02","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-02-03","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-02-04","British Columbia, Canada","49.283","-123.121","1","0","0","1"
"2020-02-05","British Columbia, Canada","49.283","-123.121","2","0","0","2"
"2020-02-06","British Columbia, Canada","49.283","-123.121","2","0","0","2"
"2020-02-07","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-08","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-09","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-10","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-11","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-12","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-13","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-14","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-15","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-16","British Columbia, Canada","49.283","-123.121","4","0","0","4"
"2020-02-17","British Columbia, Canada","49.283","-123.121","5","0","0","5"
"2020-02-18","British Columbia, Canada","49.283","-123.121","5","0","0","5"
"2020-02-19","British Columbia, Canada","49.283","-123.121","5","0","0","5"
"2020-02-20","British Columbia, Canada","49.283","-123.121","5","0","0","5"
"2020-02-21","British Columbia, Canada","49.283","-123.121","6","0","0","6"
"2020-02-22","British Columbia, Canada","49.283","-123.121","6","0","0","6"
"2020-02-23","British Columbia, Canada","49.283","-123.121","6","0","0","6"
"2020-02-24","British Columbia, Canada","49.283","-123.121","6","0","0","6"
"2020-02-25","British Columbia, Canada","49.283","-123.121","7","0","0","7"
"2020-02-26","British Columbia, Canada","49.283","-123.121","7","0","0","7"
"2020-02-27","British Columbia, Canada","49.283","-123.121","7","0","3","4"
"2020-02-28","British Columbia, Canada","49.283","-123.121","7","0","3","4"
"2020-02-29","British Columbia, Canada","49.283","-123.121","8","0","3","5"
"2020-03-01","British Columbia, Canada","49.283","-123.121","8","0","3","5"
"2020-03-02","British Columbia, Canada","49.283","-123.121","8","0","3","5"
"2020-03-03","British Columbia, Canada","49.283","-123.121","9","0","3","6"
"2020-03-04","British Columbia, Canada","49.283","-123.121","12","0","3","9"
"2020-03-05","British Columbia, Canada","49.283","-123.121","13","0","3","10"
"2020-03-06","British Columbia, Canada","49.283","-123.121","21","0","3","18"
"2020-03-07","British Columbia, Canada","49.283","-123.121","21","0","4","17"
"2020-03-08","British Columbia, Canada","49.283","-123.121","27","0","4","23"
"2020-03-09","British Columbia, Canada","49.283","-123.121","32","1","4","27"
"2020-03-10","British Columbia, Canada","49.283","-123.121","32","1","4","27"
"2020-03-11","British Columbia, Canada","49.283","-123.121","39","1","4","34"
"2020-03-12","British Columbia, Canada","49.283","-123.121","46","1","4","41"
"2020-03-13","British Columbia, Canada","49.283","-123.121","64","1","4","59"
"2020-03-14","British Columbia, Canada","49.283","-123.121","64","1","4","59"
"2020-03-15","British Columbia, Canada","49.283","-123.121","73","1","4","68"
"2020-03-16","British Columbia, Canada","49.283","-123.121","103","4","4","95"
"2020-03-17","British Columbia, Canada","49.283","-123.121","103","4","4","95"
"2020-03-18","British Columbia, Canada","49.283","-123.121","186","7","4","175"
"2020-03-19","British Columbia, Canada","49.283","-123.121","231","7","4","220"
"2020-03-20","British Columbia, Canada","49.283","-123.121","271","8","4","259"
"2020-03-21","British Columbia, Canada","49.283","-123.121","424","10","4","410"
"2020-03-22","British Columbia, Canada","49.283","-123.121","424","10","4","410"
"2020-03-23","British Columbia, Canada","49.283","-123.121","472","13","0","459"
"2020-03-24","British Columbia, Canada","49.283","-123.121","617","13","0","604"
"2020-03-25","British Columbia, Canada","49.283","-123.121","617","13","0","604"
"2020-03-26","British Columbia, Canada","49.283","-123.121","725","14","0","711"
"2020-03-27","British Columbia, Canada","49.283","-123.121","725","14","0","711"
"2020-03-28","British Columbia, Canada","49.283","-123.121","884","17","0","867"
"2020-03-29","British Columbia, Canada","49.283","-123.121","884","17","0","867"
"2020-03-30","British Columbia, Canada","49.283","-123.121","970","19","0","951"
"2020-03-31","British Columbia, Canada","49.283","-123.121","1013","24","0","989"
"2020-04-01","British Columbia, Canada","49.283","-123.121","1013","24","0","989"
"2020-04-02","British Columbia, Canada","49.283","-123.121","1121","31","0","1090"
"2020-04-03","British Columbia, Canada","49.283","-123.121","1174","31","0","1143"
"2020-04-04","British Columbia, Canada","49.283","-123.121","1203","38","0","1165"
"2020-04-05","British Columbia, Canada","49.283","-123.121","1203","38","0","1165"
"2020-04-06","British Columbia, Canada","49.283","-123.121","1266","38","0","1228"
"2020-04-07","British Columbia, Canada","49.283","-123.121","1266","39","0","1227"
"2020-04-08","British Columbia, Canada","49.283","-123.121","1291","43","0","1248"
"2020-04-09","British Columbia, Canada","49.283","-123.121","1336","48","0","1288"
"2020-04-10","British Columbia, Canada","49.283","-123.121","1370","50","0","1320"
"2020-04-11","British Columbia, Canada","49.283","-123.121","1445","58","0","1387"
"2020-04-12","British Columbia, Canada","49.283","-123.121","1445","58","0","1387"
"2020-04-13","British Columbia, Canada","49.283","-123.121","1490","69","0","1421"
"2020-04-14","British Columbia, Canada","49.283","-123.121","1490","69","0","1421"
"2020-04-15","British Columbia, Canada","49.283","-123.121","1517","72","0","1445"
"2020-04-16","British Columbia, Canada","49.283","-123.121","1561","75","0","1486"
"2020-04-17","British Columbia, Canada","49.283","-123.121","1575","77","0","1498"
"2020-04-18","British Columbia, Canada","49.283","-123.121","1618","78","0","1540"
"2020-04-19","British Columbia, Canada","49.283","-123.121","1647","81","0","1566"
"2020-04-20","British Columbia, Canada","49.283","-123.121","1647","82","0","1565"
"2020-04-21","British Columbia, Canada","49.283","-123.121","1724","87","0","1637"
"2020-04-22","British Columbia, Canada","49.283","-123.121","1795","90","0","1705"
"2020-01-22","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-23","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-24","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-25","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-26","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-27","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-28","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-29","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-30","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-01-31","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-01","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-02","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-03","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-04","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-05","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-06","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-07","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-08","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-09","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-10","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-11","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-12","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-13","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-14","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-15","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-16","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-17","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-18","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-19","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-20","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-21","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-22","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-23","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-24","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-25","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-26","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-27","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-28","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-02-29","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-01","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-02","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-03","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-04","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-05","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-06","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-07","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-08","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-09","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-10","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-11","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-12","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-13","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-14","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-15","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-16","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-17","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-18","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-19","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-20","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-21","Diamond Princess, Canada","0","0","0","0","0","0"
"2020-03-22","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-23","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-24","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-25","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-26","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-27","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-28","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-29","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-30","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-03-31","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-01","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-02","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-03","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-04","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-05","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-06","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-07","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-08","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-09","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-10","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-11","Diamond Princess, Canada","0","0","0","1","0","-1"
"2020-04-12","Diamond Princess, Canada","0","0","-1","1","0","-2"
"2020-04-13","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-14","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-15","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-16","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-17","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-18","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-19","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-20","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-21","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-04-22","Diamond Princess, Canada","0","0","-1","-1","0","0"
"2020-01-22","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-23","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-24","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-25","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-26","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-27","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-28","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-29","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-30","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-01-31","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-01","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-02","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-03","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-04","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-05","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-06","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-07","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-08","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-09","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-10","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-11","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-12","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-13","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-14","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-15","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-16","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-17","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-18","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-19","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-20","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-21","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-22","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-23","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-24","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-25","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-26","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-27","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-28","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-02-29","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-01","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-02","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-03","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-04","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-05","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-06","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-07","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-08","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-09","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-10","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-11","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-12","Grand Princess, Canada","37.649","-122.666","0","0","0","0"
"2020-03-13","Grand Princess, Canada","37.649","-122.666","2","0","0","2"
"2020-03-14","Grand Princess, Canada","37.649","-122.666","2","0","0","2"
"2020-03-15","Grand Princess, Canada","37.649","-122.666","2","0","0","2"
"2020-03-16","Grand Princess, Canada","37.649","-122.666","2","0","0","2"
"2020-03-17","Grand Princess, Canada","37.649","-122.666","8","0","0","8"
"2020-03-18","Grand Princess, Canada","37.649","-122.666","9","0","0","9"
"2020-03-19","Grand Princess, Canada","37.649","-122.666","9","0","0","9"
"2020-03-20","Grand Princess, Canada","37.649","-122.666","10","0","0","10"
"2020-03-21","Grand Princess, Canada","37.649","-122.666","10","0","0","10"
"2020-03-22","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-23","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-24","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-25","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-26","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-27","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-28","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-29","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-30","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-03-31","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-01","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-02","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-03","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-04","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-05","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-06","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-07","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-08","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-09","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-10","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-11","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-12","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-13","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-14","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-15","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-16","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-17","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-18","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-19","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-20","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-21","Grand Princess, Canada","37.649","-122.666","13","0","0","13"
"2020-04-22","Grand Princess, Canada","37.649","-122.666","-1","-1","0","0"
"2020-01-22","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-23","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-24","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-25","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-26","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-27","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-28","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-29","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-30","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-01-31","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-01","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-02","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-03","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-04","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-05","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-06","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-07","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-08","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-09","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-10","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-11","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-12","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-13","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-14","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-15","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-16","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-17","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-18","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-19","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-20","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-21","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-22","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-23","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-24","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-25","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-26","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-27","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-28","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-02-29","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-01","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-02","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-03","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-04","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-05","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-06","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-07","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-08","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-09","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-10","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-11","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-12","Manitoba, Canada","53.761","-98.814","0","0","0","0"
"2020-03-13","Manitoba, Canada","53.761","-98.814","4","0","0","4"
"2020-03-14","Manitoba, Canada","53.761","-98.814","4","0","0","4"
"2020-03-15","Manitoba, Canada","53.761","-98.814","4","0","0","4"
"2020-03-16","Manitoba, Canada","53.761","-98.814","7","0","0","7"
"2020-03-17","Manitoba, Canada","53.761","-98.814","8","0","0","8"
"2020-03-18","Manitoba, Canada","53.761","-98.814","15","0","0","15"
"2020-03-19","Manitoba, Canada","53.761","-98.814","17","0","0","17"
"2020-03-20","Manitoba, Canada","53.761","-98.814","17","0","0","17"
"2020-03-21","Manitoba, Canada","53.761","-98.814","18","0","0","18"
"2020-03-22","Manitoba, Canada","53.761","-98.814","20","0","0","20"
"2020-03-23","Manitoba, Canada","53.761","-98.814","20","0","0","20"
